rank,name,final_score,semantic_score,experience_score,behavioral_score,retrieval_score,career_growth_score,location_score,education_score,skill_depth_score,skill_duration_score,skill_endorsement_score,leadership_score,job_stability_score,startup_mindset_score,title_semantic_score,experience_semantic_score,honeypot_flag,honeypot_type,reasoning,current_title,current_company,experience_years,location
157,Candidate_0165,0.6172,0.5291,1.0,0.3774,0.14,0.65,0.8,0.9,0.7607,1.0,1.0,0.15,1.0,0.7,0.5453,0.4391,False,,"Rank #157: Strong match for retrieval-focused AI engineering role. 6 years at Marketing Manager, Account Executive building semantic search, ranking, or retrieval systems with LangChain, Prompt Engineering, Machine Learning. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Retrieval Engineer,Tech Mahindra,6.0,Remote
158,Candidate_0230,0.6164,0.5225,1.0,0.4118,0.14,0.65,0.8,0.9,0.6808,1.0,1.0,0.15,1.0,0.7,0.5453,0.4728,False,,"Rank #158: Strong match for retrieval-focused AI engineering role. 5 years at Operations Manager building semantic search, ranking, or retrieval systems with Python, ChatGPT, GitHub. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Retrieval Engineer,CRED,5.0,Remote
159,Candidate_0169,0.6142,0.5069,1.0,0.4407,0.07,0.65,1.0,0.9,0.625,1.0,1.0,0.15,1.0,0.7,0.6193,0.3638,False,,"Rank #159: Strong match for retrieval-focused AI engineering role. 5 years at Account Executive, Customer Success Manager building semantic search, ranking, or retrieval systems with Keras, REST APIs, SQL. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD.",NLP Engineer,ShareChat,5.0,Bangalore
160,Candidate_0174,0.6125,0.5132,1.0,0.3788,0.07,0.65,1.0,0.9,0.6182,1.0,1.0,0.15,1.0,0.7,0.7376,0.4096,False,,"Rank #160: Strong match for retrieval-focused AI engineering role. 5 years at HR Business Partner, Marketing Manager building semantic search, ranking, or retrieval systems with Pandas, Keras, Prompt Engineering. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD.",Senior AI Engineer,BrowserStack,5.0,Hyderabad
161,Candidate_0188,0.6125,0.5297,1.0,0.4111,0.07,0.65,0.8,0.8,0.76,1.0,1.0,0.15,1.0,0.7,0.6135,0.4422,False,,"Rank #161: Strong match for retrieval-focused AI engineering role. 6 years at HR Business Partner, Marketing Manager building semantic search, ranking, or retrieval systems with GitHub, REST APIs, Keras. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Search Engineer,Sarvam AI,6.0,Remote
162,Candidate_0202,0.6112,0.5357,1.0,0.344,0.14,0.65,1.0,0.7,0.6643,1.0,1.0,0.15,1.0,0.7,0.5453,0.4955,False,,"Rank #162: Strong match for retrieval-focused AI engineering role. 5 years at HR Business Partner, Operations Manager building semantic search, ranking, or retrieval systems with SQL, Keras, Python. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Retrieval Engineer,TCS,5.0,Bangalore
163,Candidate_0197,0.6087,0.5253,1.0,0.2829,0.07,0.65,1.0,0.8,0.85,1.0,1.0,0.15,1.0,0.7,0.6135,0.4527,False,,"Rank #163: Strong match for retrieval-focused AI engineering role. 5 years at HR Business Partner, Marketing Manager building semantic search, ranking, or retrieval systems with Pandas, Jupyter Notebook, GitHub. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD.",Search Engineer,Cognizant,5.0,Mumbai
164,Candidate_0208,0.6078,0.5516,1.0,0.4103,0.14,0.65,0.3,0.8,0.795,0.99,1.0,0.15,1.0,0.7,0.6681,0.4322,False,,"Rank #164: Strong match for retrieval-focused AI engineering role. 6 years at Account Executive, Customer Success Manager building semantic search, ranking, or retrieval systems with NumPy, TensorFlow, Prompt Engineering. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Ranking Engineer,ShareChat,6.0,Ahmedabad
165,Candidate_0203,0.6078,0.5086,1.0,0.3498,0.07,0.65,1.0,0.9,0.7679,0.9024,1.0,0.15,1.0,0.7,0.6193,0.3572,False,,"Rank #165: Strong match for retrieval-focused AI engineering role. 6 years at Customer Success Manager, Marketing Manager building semantic search, ranking, or retrieval systems with Machine Learning, Data Analysis, GitHub. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",NLP Engineer,ShareChat,6.0,Mumbai
166,Candidate_0189,0.6074,0.4948,1.0,0.3927,0.07,0.65,1.0,0.9,0.675,0.9806,1.0,0.15,1.0,0.7,0.6607,0.3067,False,,"Rank #166: Strong match for retrieval-focused AI engineering role. 5 years at Marketing Manager, Account Executive building semantic search, ranking, or retrieval systems with Data Analysis, Jupyter Notebook, OpenAI API. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",ML Engineer,Sarvam AI,5.0,Noida
167,Candidate_0161,0.6068,0.5375,1.0,0.2776,0.14,0.65,1.0,0.8,0.6042,1.0,1.0,0.15,1.0,0.7,0.6681,0.4198,False,,"Rank #167: Strong match for retrieval-focused AI engineering role. 6 years at Customer Success Manager, Marketing Manager building semantic search, ranking, or retrieval systems with ChatGPT, Python, Prompt Engineering. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Ranking Engineer,IBM Consulting,6.0,Noida
168,Candidate_0235,0.6067,0.5249,1.0,0.3577,0.14,0.65,1.0,0.7,0.5591,1.0,1.0,0.15,1.0,0.7,0.6681,0.4016,False,,"Rank #168: Strong match for retrieval-focused AI engineering role. 5 years at Marketing Manager, Account Executive building semantic search, ranking, or retrieval systems with REST APIs, Pandas, Machine Learning. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Ranking Engineer,Swiggy,5.0,Hyderabad
169,Candidate_0176,0.6062,0.5611,1.0,0.4509,0.14,0.65,0.8,0.4,0.6955,1.0,1.0,0.15,1.0,0.7,0.4277,0.3874,False,,"Rank #169: Strong match for retrieval-focused AI engineering role. 6 years at Account Executive, Customer Success Manager building semantic search, ranking, or retrieval systems with Pandas, Scikit-learn, Jupyter Notebook. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Recommendation Systems Engineer,Mphasis,6.0,Remote
170,Candidate_0195,0.6059,0.5286,1.0,0.3079,0.07,0.65,1.0,0.9,0.65,1.0,1.0,0.15,1.0,0.7,0.6135,0.4184,False,,"Rank #170: Strong match for retrieval-focused AI engineering role. 5 years at Customer Success Manager building semantic search, ranking, or retrieval systems with Prompt Engineering, OpenAI API, Jupyter Notebook. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Search Engineer,Meta,5.0,Delhi NCR
171,Candidate_0191,0.6039,0.5185,1.0,0.3217,0.07,0.65,1.0,0.9,0.6321,1.0,1.0,0.15,1.0,0.7,0.6135,0.4103,False,,"Rank #171: Strong match for retrieval-focused AI engineering role. 5 years at Account Executive, Marketing Manager building semantic search, ranking, or retrieval systems with Machine Learning, Prompt Engineering, LangChain. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Search Engineer,Amazon,5.0,Delhi NCR
172,Candidate_0213,0.6036,0.494,1.0,0.327,0.07,0.65,1.0,0.9,0.7538,1.0,1.0,0.15,1.0,0.7,0.6193,0.353,False,,"Rank #172: Strong match for retrieval-focused AI engineering role. 6 years at Marketing Manager, Customer Success Manager building semantic search, ranking, or retrieval systems with REST APIs, Keras, Data Analysis. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD.",NLP Engineer,Tech Mahindra,6.0,Delhi NCR
173,Candidate_0241,0.6031,0.5386,1.0,0.2582,0.14,0.65,0.8,0.9,0.635,1.0,1.0,0.15,1.0,0.7,0.6681,0.4606,False,,"Rank #173: Strong match for retrieval-focused AI engineering role. 5 years at HR Business Partner, Customer Success Manager building semantic search, ranking, or retrieval systems with TensorFlow, Keras, NumPy. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Ranking Engineer,Google,5.0,Remote
174,Candidate_0229,0.602,0.5496,1.0,0.3164,0.14,0.65,0.3,0.9,0.8321,1.0,1.0,0.15,1.0,0.7,0.6681,0.4255,False,,"Rank #174: Strong match for retrieval-focused AI engineering role. 6 years at Customer Success Manager, Account Executive building semantic search, ranking, or retrieval systems with ChatGPT, Prompt Engineering, Scikit-learn. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Ranking Engineer,Deloitte Tech,6.0,Singapore
175,Candidate_0154,0.601,0.5175,1.0,0.4081,0.07,0.65,1.0,0.4,0.7792,0.8583,1.0,0.15,1.0,0.7,0.7376,0.4159,False,,"Rank #175: Strong match for retrieval-focused AI engineering role. 6 years at Operations Manager building semantic search, ranking, or retrieval systems with Python, SQL, ChatGPT. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Senior AI Engineer,Cognizant,6.0,Noida
176,Candidate_0211,0.6007,0.5311,1.0,0.2897,0.14,0.65,0.8,0.8,0.695,1.0,1.0,0.15,1.0,0.7,0.5453,0.4766,False,,"Rank #176: Strong match for retrieval-focused AI engineering role. 6 years at Operations Manager, HR Business Partner building semantic search, ranking, or retrieval systems with Python, Scikit-learn, OpenAI API. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Retrieval Engineer,Swiggy,6.0,Remote
177,Candidate_0179,0.6002,0.5059,1.0,0.3729,0.07,0.65,1.0,0.8,0.7364,0.7455,1.0,0.15,1.0,0.7,0.6193,0.3839,False,,"Rank #177: Strong match for retrieval-focused AI engineering role. 6 years at HR Business Partner, Operations Manager building semantic search, ranking, or retrieval systems with Pandas, NumPy, Keras. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD.",NLP Engineer,Apple,6.0,Hyderabad
178,Candidate_0163,0.5995,0.5042,1.0,0.4088,0.07,0.65,1.0,0.5,0.7143,1.0,1.0,0.15,1.0,0.7,0.6672,0.3568,False,,"Rank #178: Strong match for retrieval-focused AI engineering role. 6 years at HR Business Partner, Customer Success Manager building semantic search, ranking, or retrieval systems with LangChain, REST APIs, Jupyter Notebook. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD.",Applied ML Engineer,Swiggy,6.0,Delhi NCR
179,Candidate_0222,0.5983,0.4964,1.0,0.2823,0.07,0.65,1.0,0.8,0.8692,0.8949,1.0,0.15,1.0,0.7,0.6672,0.3258,False,,"Rank #179: Strong match for retrieval-focused AI engineering role. 6 years at Marketing Manager, HR Business Partner building semantic search, ranking, or retrieval systems with NumPy, Jupyter Notebook, Data Analysis. Limited retrieval/ranking experience for this search-focused role. JD fit: meets the 5-9 year experience requirement (6 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Applied ML Engineer,Deloitte Tech,6.0,Gurgaon
180,Candidate_0156,0.5978,0.531,1.0,0.4026,0.14,0.65,0.3,0.9,0.68,1.0,1.0,0.15,1.0,0.7,0.5453,0.4939,False,,"Rank #180: Strong match for retrieval-focused AI engineering role. 5 years at Operations Manager, Customer Success Manager building semantic search, ranking, or retrieval systems with Jupyter Notebook, Python, REST APIs. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD; has the required expert-level Python.",Retrieval Engineer,Zoho,5.0,Chennai
181,Candidate_0246,0.5967,0.5251,1.0,0.3911,0.14,0.65,1.0,0.4,0.6038,0.9846,1.0,0.15,1.0,0.7,0.5453,0.3979,False,,"Rank #181: Strong match for retrieval-focused AI engineering role. 5 years at Account Executive building semantic search, ranking, or retrieval systems with GitHub, TensorFlow, SQL. Limited retrieval/ranking experience for this search-focused role. Behavioral signals: actively looking and open to work. JD fit: meets the 5-9 year experience requirement (5 yrs); demonstrates retrieval/ranking expertise required by the JD.",Retrieval Engineer,Zomato,5.0,Mumbai
